Open,High,Low,Close,Volume,Market Cap
11.96,12.31,11.88,12.11,9368300,1012583470
12.11,12.36,11.35,11.76,13358800,983336326
11.75,11.79,11.47,11.68,7220550,977118527
11.68,11.81,11.59,11.72,5724100,980599518
11.73,11.73,11.47,11.69,6346330,978635238
11.69,11.73,11.52,11.55,6115050,967186182
11.55,11.7,11.25,11.35,11535000,950629714
11.41,11.68,11.39,11.65,6109200,976718524
11.66,12.22,11.54,12.17,7220300,1020331771
12.21,12.21,11.59,11.64,8791180,976259356
11.64,11.95,11.61,11.89,7478080,998057810
11.89,12.09,11.88,11.92,11704300,1000535934
11.9,12.0,11.86,11.92,5694820,1001301306
11.94,12.14,11.92,11.94,7309090,1002844845
11.96,12.75,11.9,12.56,17421500,1055235487
12.56,12.76,12.44,12.7,7446610,1067645133
12.69,12.99,12.16,12.43,22433300,1045462817
12.44,13.19,12.42,13.19,13838800,1109717807
13.21,14.43,13.12,14.43,31929100,1214629780
14.43,14.43,13.17,13.77,28645000,1159365902
13.66,13.66,12.48,13.25,27382800,1115922936
13.21,13.45,13.1,13.33,9166430,1123430818
13.32,13.34,12.68,12.88,9824880,1085651021
12.85,13.11,12.8,13.1,5283440,1104901553
13.17,13.17,12.74,12.82,7213070,1081884909
12.86,13.21,12.86,13.1,6831070,1105565483
13.11,13.48,13.08,13.27,10239000,1120893441
13.28,13.34,13.07,13.07,5990630,1104310043
13.08,13.34,13.02,13.22,5950840,1117517388
13.2,13.31,13.05,13.17,6331160,1113568557
13.18,13.3,13.14,13.2,4079660,1116323115
13.2,13.49,13.19,13.45,7458320,1138142255
13.45,13.53,13.21,13.28,8348280,1123727868
13.28,13.35,13.04,13.04,9881370,1103736600
13.03,13.14,12.69,12.85,12044800,1088798918
12.85,12.99,12.53,12.67,8933050,1073405275
12.67,12.69,12.05,12.22,11611200,1035883228
12.22,12.36,11.98,12.05,7208480,1022264082
12.06,12.06,11.62,11.76,10809200,997363895
11.76,12.16,11.75,11.79,11727700,1000308761
11.78,12.07,11.71,11.93,9694640,1013248317
11.91,12.13,11.78,11.96,8665190,1016169767
11.99,12.07,11.9,11.94,4333510,1014456176
11.94,12.0,11.78,11.98,4991840,1018682988
11.98,12.01,11.93,11.95,3617280,1016373308
11.96,12.03,11.86,12.01,5724440,1021302744
12.0,12.93,12.0,12.59,18864200,1071362741
12.59,12.62,11.91,12.02,10576200,1023599502
12.05,12.29,12.0,12.1,8170760,1030522234
12.13,12.21,12.02,12.18,5676920,1037420190
12.18,12.19,11.95,12.07,7583820,1028949804
12.13,12.14,11.94,12.04,5774660,1026301229
12.04,12.1,11.91,11.97,5739690,1020971991
11.97,11.99,11.15,11.41,19316000,973991742
11.38,11.66,11.38,11.53,10221800,984429110
11.53,11.61,11.26,11.5,13255400,982033774
11.47,11.58,10.95,11.09,13971500,946972469
11.1,11.2,9.56,10.44,27070400,892565736
10.43,11.45,10.29,11.18,16694900,956007454
11.23,11.5,10.94,11.0,13393900,940578264
10.96,11.18,10.3,10.77,22901300,921057444
10.77,11.16,10.69,10.75,11691700,920236997
10.8,11.11,10.76,10.8,15228600,924716659
10.82,11.12,10.82,11.09,9958040,949862035
11.09,11.24,10.88,11.0,5502670,942653972
10.99,11.25,10.85,10.87,5688710,931947467
10.9,10.96,10.78,10.81,5992480,926761430
10.85,10.92,10.74,10.83,6258150,929246807
10.82,10.83,10.22,10.66,14606600,914292103
10.67,10.68,10.51,10.52,4253980,903380024
10.51,10.57,10.26,10.29,6056300,883565427
10.29,10.34,9.7,9.88,10052500,848509382
9.89,10.41,9.84,10.1,8227770,868038290
10.1,10.16,9.96,9.97,3573250,856753361
9.97,10.32,9.85,10.22,6557550,878653067
10.22,10.33,9.93,10.06,9533550,865349966
10.06,10.19,9.92,9.99,6984700,859814328
9.99,10.01,9.48,9.48,10816100,815806832
9.48,9.75,9.48,9.66,5186540,832183861
9.66,9.71,9.52,9.58,5173420,825305262
9.58,9.64,9.54,9.62,3663210,829190391
9.63,10.24,9.59,9.91,11284400,854053528
9.92,9.96,9.76,9.84,4812310,849020680
9.85,9.85,8.93,9.23,15987800,796538442
9.23,9.75,9.21,9.4,7669720,811553949
9.42,9.5,9.31,9.33,3505990,805474198
9.31,9.33,8.78,9.0,8707660,777313922
9.0,9.01,8.72,8.72,6046890,753971438
8.73,8.74,7.88,8.17,17000400,706651179
8.16,8.75,8.16,8.59,10626600,742664775
8.6,8.65,8.36,8.45,5882340,731254342
8.46,8.46,7.42,7.76,18579800,671587252
7.77,8.15,7.67,7.92,12112100,685808136
7.9,7.95,7.44,7.44,8450790,644685715
7.41,7.64,6.66,6.82,17344500,591026579
6.8,7.92,5.98,7.87,50671200,682013454
7.89,8.54,7.33,8.38,22229600,726702380
8.38,8.86,8.23,8.23,16042700,713877391
8.17,8.67,8.05,8.45,12916300,732836297
8.44,8.53,8.02,8.13,8108370,705254561
8.13,8.27,8.1,8.19,5545500,711457159
8.19,8.61,8.17,8.52,9119700,740255866
8.52,8.53,8.35,8.42,4486190,731892846
8.45,8.52,8.25,8.27,7337220,718460239
8.24,8.24,7.72,7.83,13184400,680740349
7.86,7.93,7.8,7.86,5178610,683575806
7.86,7.9,7.52,7.88,8502620,685426528
7.86,7.93,7.72,7.87,5890020,684696555
7.87,7.87,7.63,7.64,5894760,665654987
7.63,7.75,7.57,7.66,6313550,667309961
7.66,7.94,7.66,7.91,9393550,689718972
7.9,7.91,7.5,7.59,16376700,661247899
7.58,7.69,7.16,7.17,19613100,624956487
7.15,7.41,7.15,7.27,7626020,633871896
7.26,7.34,7.14,7.18,8671840,626189631
7.13,7.33,7.05,7.27,5836810,635060699
7.28,7.32,7.09,7.17,8778610,626268701
7.15,7.62,7.08,7.52,17453300,657011884
